========================================================================
LOG: verify_migration
STARTED: Tue Apr 15 16:19:15 MDT 2025
USER: patricksmith
PID: 80205
========================================================================

[2025-04-15 16:19:15] [INFO] Starting script: verify_migration
[2025-04-15 16:19:15] [INFO] Description: Migration Verification
[2025-04-15 16:19:15] [INFO] Validated directory: /Users/patricksmith/obsidian/acupcakeshop
[2025-04-15 16:19:15] [INFO] Validated directory: /Users/patricksmith/obsidian/acupcakeshop/_utilities
[2025-04-15 16:19:15] [INFO] Validated directory: /Users/patricksmith/obsidian/acupcakeshop/_utilities/scripts
[2025-04-15 16:19:15] [INFO] Starting migration verification...
[2025-04-15 16:19:15] [INFO] Checking for unmigrated content...
[2025-04-15 16:19:15] [INFO] Creating inventory of original markdown files...
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/final_recovery_report.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/tag_system.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/first_phase_plugin_guide.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/Installation.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/agent-advisor-models.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/phased_migration_plan.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/migration_report.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/obsidian_sync_compatibility.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/Maintenance.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/consolidation_success.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/map-strategic-planning.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/enhanced_implementation_plan.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/business-model-framework.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/tagging_implementation_guide.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/_index.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/script_consolidation_summary.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/Automation.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/advanced_enhancement_recommendations.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/recovery_successful.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/misc/project-vision.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/migration-plan.md
[2025-04-15 16:19:25] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/recovery-complete.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/vault-guide.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/migration_summary.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/content_creation_workflow.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/vault-reorganization-plan.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/tagging-implementation-guide.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/migration_success_summary.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/migration-executive-summary.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/welcome.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/phased-migration-plan.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/enhanced-implementation-plan.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/README.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/PerformanceReports/optimization-table.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/competitor-profile-template-20250415145842.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/competitor-profile-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/obsidian-compatibility-summary.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/cap-strategist-interview-template-20250415145841.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/player-interview-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/index-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/competitor-profile.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/cap-strategist-interview-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/former-player-interview-template-20250415145841.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/directory-structure-log.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/optimization-table-link.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/script-consolidation-README.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/player-interview.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/standard-table-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/player-interview-template-20250415145842.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/yaml-audit-results.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/README.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/agent-interview-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/player-interview-template-20250415145841.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/weekly-status.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/former-player-interview-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/interview-summary-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/agent-interview-template-20250415145841.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/industry-interview.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/interview-summary-template-20250415145841.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/yaml-frontmatter-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/index.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/meeting-notes.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/consolidation-next-steps.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/script-consolidation-report.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/scripts/strategic-linking-implementation.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/script-consolidation-summary.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/kanban-card.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/task-template-20250415145842.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/test-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/fee-structure-comparison.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/task-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/moc-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/verification-report-20250409-132809.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/standard-note-template-20250415145842.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/yaml-frontmatter-standardization.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/weekly-note.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/consolidation-success.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/audio-transcript-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/index-template-20250415145842.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/obsidian-sync-compatibility.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/obsidian-performance-guide.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/client-analysis.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/standard-note-template.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/system/service-comparison-matrix.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/template_usage_guide.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/index.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/guides/utilities-guide.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/guides/first-phase-plugin-guide.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/guides/strategic-linking-guide.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/guides/knowledge-graph-enhancement-guide.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/guides/frontmatter-standards.md
[2025-04-15 16:19:26] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/guides/graph-view-optimization.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/guides/template-guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/guides/plugin-installation-guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/migration_verification_report.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/deployment-package.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/vault-fix-report.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/implementation-status.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/migration-dashboard.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/tagging-implementation-guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/cleanup-summary.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/strategic-linking-summary.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/documentation-dashboard.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/fix-next-steps.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/mermaid-implementation-guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/migration-verification-status.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/migration-verification-report.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/enhanced-implementation-plan.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/migration-completion-report.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/final-recovery-report.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/obsidian-enhancement-summary.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/implementation-plan.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/redirection-fix-report.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/implementation-roadmap.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/vault-migration-plan.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/advanced-enhancement-recommendations.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/enhancement-summary.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/migration-report.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/template-implementation-guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/vault-fix-report-20250410-075058.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/implementation/dataview-implementation-guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/PERFORMANCE-README.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/detailed-migration-implementation-plan.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/migration-execution-guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/organization-standards.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/recovery-successful.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/knowledge-graph-enhancement-guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/migration_completion_report.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/template-implementation-guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/vault_user_guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/yaml-frontmatter-standardization.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/vault_structure_guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/dataview-implementation-guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/yaml-frontmatter-guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/reference/automation-scripts-guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/reference/script-consolidation-README.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/reference/script_consolidation_README.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/reference/README.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/reference/PERFORMANCE_README.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/reference/README_OBSIDIAN_PLUGINS.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/reference/PERFORMANCE-README.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/reference/yaml-frontmatter-guide.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/reference/OBSIDIAN_PLUGINS_README.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/reference/README-templates.md
[2025-04-15 16:19:27] [WARNING] Found 1 frontmatter issues in: /Users/patricksmith/obsidian/acupcakeshop/docs/reference/tag-system.md
[2025-04-15 16:19:27] [WARNING] Found 593 frontmatter issues
[2025-04-15 16:19:27] [INFO] Generating verification report...
[2025-04-15 16:19:27] [SUCCESS] Verification report generated: /Users/patricksmith/obsidian/acupcakeshop/docs/migration_verification_report.md
[2025-04-15 16:19:27] [WARNING] Verification completed with issues

========================================================================
COMPLETED: Tue Apr 15 16:19:27 MDT 2025
STATUS: 1
========================================================================
[2025-04-15 16:19:27] [ERROR] Script completed with errors (status: 1).
[2025-04-15 16:19:27] [ERROR] Error occurred in verify_migration.sh:494: 'return "${status}"' (exit code: 1)
Stack trace:
  494 main /Users/patricksmith/obsidian/acupcakeshop/_utilities/scripts/verify_migration.sh
